scope,bundle_id,outer_fold,seed,patient_budget,cell_cap,model,task,accuracy,balanced_accuracy,fit_time_sec,inference_time_sec,macro_f1,n_evaluation_classes,n_observed_training_classes,n_train_cells,n_test_cells,peak_rss_mb
outer_fold,fold0_seed09_P8_C400_logistic_regression,0,9,8,400,logistic_regression,coarse,0.987418348944794,0.9653228640885547,0.06003692373633385,0.0481495400890708,0.9592864254769182,5,5,3200,165797,1269.82421875
outer_fold,fold0_seed09_P8_C400_logistic_regression,0,9,8,400,logistic_regression,fine,0.7775894618117336,0.5758107694901843,0.5537941493093967,0.09565483778715134,0.5715666815626296,39,37,3200,165797,1269.82421875
outer_fold,fold0_seed10_P8_C400_logistic_regression,0,10,8,400,logistic_regression,coarse,0.990072196722498,0.949558162066402,0.04084872268140316,0.04586382769048214,0.9602863128470597,5,5,3200,165797,1285.3984375
outer_fold,fold0_seed10_P8_C400_logistic_regression,0,10,8,400,logistic_regression,fine,0.7487047413403137,0.5308164196163646,0.6075944425538182,0.08234258834272623,0.5309423715051457,39,36,3200,165797,1285.3984375
outer_fold,fold0_seed11_P8_C400_logistic_regression,0,11,8,400,logistic_regression,coarse,0.9759042684728916,0.9288641481989265,0.049468728713691235,0.04613674432039261,0.9425711681678444,5,5,3200,165797,1286.125
outer_fold,fold0_seed11_P8_C400_logistic_regression,0,11,8,400,logistic_regression,fine,0.7527277333124243,0.5293681931781099,0.5995605615898967,0.08766864892095327,0.5293286625618642,39,36,3200,165797,1286.125
outer_fold,fold0_seed12_P8_C400_logistic_regression,0,12,8,400,logistic_regression,coarse,0.9874545377781263,0.9802070238592868,0.03324540425091982,0.04562987945973873,0.9687095272532525,5,5,3200,165797,1284.87890625
outer_fold,fold0_seed12_P8_C400_logistic_regression,0,12,8,400,logistic_regression,fine,0.7659125315898357,0.5791746437252095,0.47281431406736374,0.0918415766209364,0.5725812809716109,39,37,3200,165797,1284.87890625
outer_fold,fold0_seed13_P8_C400_logistic_regression,0,13,8,400,logistic_regression,coarse,0.9847283123337576,0.9628924652643931,0.03938555810600519,0.03527654614299536,0.9604322523088523,5,5,3200,165797,1280.9609375
outer_fold,fold0_seed13_P8_C400_logistic_regression,0,13,8,400,logistic_regression,fine,0.7739162952285024,0.5297266115721353,0.3010192848742008,0.06564497482031584,0.5309405455659846,39,36,3200,165797,1280.9609375
outer_fold,fold0_seed14_P8_C400_logistic_regression,0,14,8,400,logistic_regression,coarse,0.9863809357226005,0.9841439135501014,0.05245061032474041,0.04719737824052572,0.969192597064849,5,5,3200,165797,1286.5
outer_fold,fold0_seed14_P8_C400_logistic_regression,0,14,8,400,logistic_regression,fine,0.770243128645271,0.5955042218825071,0.5261617926880717,0.09291888400912285,0.5875444031889859,39,37,3200,165797,1286.5
outer_fold,fold0_seed15_P8_C400_logistic_regression,0,15,8,400,logistic_regression,coarse,0.9823398493338239,0.9547580370334969,0.07344729080796242,0.047160133719444275,0.9531310627295868,5,5,3200,165797,1288.3046875
outer_fold,fold0_seed15_P8_C400_logistic_regression,0,15,8,400,logistic_regression,fine,0.7483006327014361,0.5618826839057023,0.4731773752719164,0.08802331797778606,0.5540781137868483,39,36,3200,165797,1288.3046875
outer_fold,fold0_seed16_P8_C400_logistic_regression,0,16,8,400,logistic_regression,coarse,0.9839924727226669,0.9810183836141345,0.058461131528019905,0.05841660499572754,0.9658307951142149,5,5,3200,165797,1292.01953125
outer_fold,fold0_seed16_P8_C400_logistic_regression,0,16,8,400,logistic_regression,fine,0.7483669788958787,0.5783515128171733,0.5464500561356544,0.4950590878725052,0.5759407477661741,39,38,3200,165797,1292.01953125
outer_fold,fold0_seed17_P8_C400_logistic_regression,0,17,8,400,logistic_regression,coarse,0.9885944860280946,0.9684405580733358,0.039808930829167366,0.045237334445118904,0.9622449564463975,5,5,3200,165797,1293.64453125
outer_fold,fold0_seed17_P8_C400_logistic_regression,0,17,8,400,logistic_regression,fine,0.7546095526457053,0.5444821619202571,0.49850126449018717,0.09248326532542706,0.5432486036163393,39,37,3200,165797,1293.64453125
outer_fold,fold0_seed18_P8_C400_logistic_regression,0,18,8,400,logistic_regression,coarse,0.98787674083367,0.9627241795161785,0.04484490677714348,0.044957215897738934,0.9649969810342878,5,5,3200,165797,1292.11328125
outer_fold,fold0_seed18_P8_C400_logistic_regression,0,18,8,400,logistic_regression,fine,0.7508821028124755,0.5465210084416875,0.4538166765123606,0.0895680533722043,0.5460551829596595,39,36,3200,165797,1292.11328125
outer_fold,fold0_seed19_P8_C400_logistic_regression,0,19,8,400,logistic_regression,coarse,0.9887573357780901,0.9704220574979356,0.04989354405552149,0.04728339705616236,0.96653562701289,5,5,3200,165797,1286.24609375
outer_fold,fold0_seed19_P8_C400_logistic_regression,0,19,8,400,logistic_regression,fine,0.7543321049234908,0.5363264002431997,0.5420204233378172,0.09189107082784176,0.5330798023196864,39,35,3200,165797,1286.24609375
outer_fold,fold0_seed00_P8_C800_logistic_regression,0,0,8,800,logistic_regression,coarse,0.9865920372503725,0.980079897778124,0.06794173177331686,0.03497100993990898,0.9665940909880797,5,5,6400,165797,1295.09375
outer_fold,fold0_seed00_P8_C800_logistic_regression,0,0,8,800,logistic_regression,fine,0.7563224907567688,0.6016079739940521,1.553727843798697,0.0950031653046608,0.5868329373547433,39,38,6400,165797,1295.09375
outer_fold,fold0_seed01_P8_C800_logistic_regression,0,1,8,800,logistic_regression,coarse,0.9893604830002956,0.9846174573815226,0.07983796019107103,0.04272374138236046,0.9721549713111258,5,5,6400,165797,1289.8515625
