model,fold,task,stage,seed,patient_count,cell_count,configuration_count,selected,selection_seconds,refit_seconds,hardware,artifact_source
cascade,4,joint,test,17,8,71343,4,"{""config"": {""lr"": 0.0003, ""decay"": 0.001}, ""score"": 0.13910691243439322, ""epochs"": 34, ""history"": [0.0650164491137276, 0.07004717766903124, 0.07183129703816052, 0.07650193272251536, 0.09093907933721969, 0.0900324437674226, 0.09286395413351246, 0.09305622936464202, 0.11240949625250088, 0.10244075562016072, 0.10029678066114958, 0.12286405885380762, 0.10854481085473029, 0.12263442701075716, 0.12072113112578506, 0.10818733901920492, 0.11738643868858405, 0.1135290474322826, 0.11122793885843427, 0.13239392444065176, 0.12953109236984256, 0.11348893668638903, 0.11385909391291905, 0.12975502324043894, 0.11466920907705001, 0.1332382225556535, 0.132511395083721, 0.1366150079263481, 0.12656238719408944, 0.1158781189114607, 0.12084731175151073, 0.11825695212788816, 0.13428794437414468, 0.13910691243439322, 0.12124630973154112, 0.13601555380633468, 0.1338009853522426, 0.13562331073448897, 0.12521751329801475, 0.11874404885205962, 0.13435444946600295, 0.12000522912783651]}",,1192.5620610713959,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/cascade_f4/joint_s17.npz
cascade,4,joint,refit,29,32,290449,4,"{""config"": {""lr"": 0.0003, ""decay"": 0.001}, ""score"": 0.13910691243439322, ""epochs"": 34, ""history"": [0.0650164491137276, 0.07004717766903124, 0.07183129703816052, 0.07650193272251536, 0.09093907933721969, 0.0900324437674226, 0.09286395413351246, 0.09305622936464202, 0.11240949625250088, 0.10244075562016072, 0.10029678066114958, 0.12286405885380762, 0.10854481085473029, 0.12263442701075716, 0.12072113112578506, 0.10818733901920492, 0.11738643868858405, 0.1135290474322826, 0.11122793885843427, 0.13239392444065176, 0.12953109236984256, 0.11348893668638903, 0.11385909391291905, 0.12975502324043894, 0.11466920907705001, 0.1332382225556535, 0.132511395083721, 0.1366150079263481, 0.12656238719408944, 0.1158781189114607, 0.12084731175151073, 0.11825695212788816, 0.13428794437414468, 0.13910691243439322, 0.12124630973154112, 0.13601555380633468, 0.1338009853522426, 0.13562331073448897, 0.12521751329801475, 0.11874404885205962, 0.13435444946600295, 0.12000522912783651]}",,1158.0339488983154,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/cascade_f4/joint_s29.npz
cascade,4,joint,test,29,8,71343,4,"{""config"": {""lr"": 0.0003, ""decay"": 0.001}, ""score"": 0.13910691243439322, ""epochs"": 34, ""history"": [0.0650164491137276, 0.07004717766903124, 0.07183129703816052, 0.07650193272251536, 0.09093907933721969, 0.0900324437674226, 0.09286395413351246, 0.09305622936464202, 0.11240949625250088, 0.10244075562016072, 0.10029678066114958, 0.12286405885380762, 0.10854481085473029, 0.12263442701075716, 0.12072113112578506, 0.10818733901920492, 0.11738643868858405, 0.1135290474322826, 0.11122793885843427, 0.13239392444065176, 0.12953109236984256, 0.11348893668638903, 0.11385909391291905, 0.12975502324043894, 0.11466920907705001, 0.1332382225556535, 0.132511395083721, 0.1366150079263481, 0.12656238719408944, 0.1158781189114607, 0.12084731175151073, 0.11825695212788816, 0.13428794437414468, 0.13910691243439322, 0.12124630973154112, 0.13601555380633468, 0.1338009853522426, 0.13562331073448897, 0.12521751329801475, 0.11874404885205962, 0.13435444946600295, 0.12000522912783651]}",,1158.0339488983154,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/cascade_f4/joint_s29.npz
cascade,4,joint,refit,43,32,290449,4,"{""config"": {""lr"": 0.0003, ""decay"": 0.001}, ""score"": 0.13910691243439322, ""epochs"": 34, ""history"": [0.0650164491137276, 0.07004717766903124, 0.07183129703816052, 0.07650193272251536, 0.09093907933721969, 0.0900324437674226, 0.09286395413351246, 0.09305622936464202, 0.11240949625250088, 0.10244075562016072, 0.10029678066114958, 0.12286405885380762, 0.10854481085473029, 0.12263442701075716, 0.12072113112578506, 0.10818733901920492, 0.11738643868858405, 0.1135290474322826, 0.11122793885843427, 0.13239392444065176, 0.12953109236984256, 0.11348893668638903, 0.11385909391291905, 0.12975502324043894, 0.11466920907705001, 0.1332382225556535, 0.132511395083721, 0.1366150079263481, 0.12656238719408944, 0.1158781189114607, 0.12084731175151073, 0.11825695212788816, 0.13428794437414468, 0.13910691243439322, 0.12124630973154112, 0.13601555380633468, 0.1338009853522426, 0.13562331073448897, 0.12521751329801475, 0.11874404885205962, 0.13435444946600295, 0.12000522912783651]}",,1129.65642952919,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/cascade_f4/joint_s43.npz
cascade,4,joint,test,43,8,71343,4,"{""config"": {""lr"": 0.0003, ""decay"": 0.001}, ""score"": 0.13910691243439322, ""epochs"": 34, ""history"": [0.0650164491137276, 0.07004717766903124, 0.07183129703816052, 0.07650193272251536, 0.09093907933721969, 0.0900324437674226, 0.09286395413351246, 0.09305622936464202, 0.11240949625250088, 0.10244075562016072, 0.10029678066114958, 0.12286405885380762, 0.10854481085473029, 0.12263442701075716, 0.12072113112578506, 0.10818733901920492, 0.11738643868858405, 0.1135290474322826, 0.11122793885843427, 0.13239392444065176, 0.12953109236984256, 0.11348893668638903, 0.11385909391291905, 0.12975502324043894, 0.11466920907705001, 0.1332382225556535, 0.132511395083721, 0.1366150079263481, 0.12656238719408944, 0.1158781189114607, 0.12084731175151073, 0.11825695212788816, 0.13428794437414468, 0.13910691243439322, 0.12124630973154112, 0.13601555380633468, 0.1338009853522426, 0.13562331073448897, 0.12521751329801475, 0.11874404885205962, 0.13435444946600295, 0.12000522912783651]}",,1129.65642952919,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/cascade_f4/joint_s43.npz
flat_contrast,4,joint,inner,17,24,223469,4,"{""config"": {""lr"": 0.0003, ""decay"": 0.001}, ""score"": 0.1424446006466151, ""epochs"": 47, ""history"": [0.06448396195874666, 0.0663095284134735, 0.0690485832406349, 0.07857569251308799, 0.08281914058772924, 0.08642519877238497, 0.08111063318324499, 0.09855006986343255, 0.09982117522791716, 0.09650009342791993, 0.10515798549175658, 0.09635063205785983, 0.10153522737465137, 0.10209443264868481, 0.10959078767112217, 0.1103108408367113, 0.11415264948304216, 0.11048286465596077, 0.11471830558754631, 0.11339754768976044, 0.11228115084976367, 0.10565897811610876, 0.1113756563741264, 0.11671776582844119, 0.1261543274652341, 0.13184085860997977, 0.13492938684197717, 0.11623040804782539, 0.11464877192419529, 0.1172261204321005, 0.11971932819246993, 0.1350271896457177, 0.13585455045476255, 0.13258752775287364, 0.13659252082361056, 0.13731515479881765, 0.1343488925600589, 0.13594734464712618, 0.13938098736697815, 0.137432883917676, 0.13119817737522912, 0.1370366380319059, 0.13705338701100692, 0.14243650047637937, 0.13497175930524158, 0.1416503501738483, 0.1424446006466151, 0.13871874948064317, 0.14107000611099116, 0.1383114712573232]}",6350.556398153305,,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/flat_contrast_f4/joint_selection.json
flat_contrast,4,joint,validation,17,8,66980,4,"{""config"": {""lr"": 0.0003, ""decay"": 0.001}, ""score"": 0.1424446006466151, ""epochs"": 47, ""history"": [0.06448396195874666, 0.0663095284134735, 0.0690485832406349, 0.07857569251308799, 0.08281914058772924, 0.08642519877238497, 0.08111063318324499, 0.09855006986343255, 0.09982117522791716, 0.09650009342791993, 0.10515798549175658, 0.09635063205785983, 0.10153522737465137, 0.10209443264868481, 0.10959078767112217, 0.1103108408367113, 0.11415264948304216, 0.11048286465596077, 0.11471830558754631, 0.11339754768976044, 0.11228115084976367, 0.10565897811610876, 0.1113756563741264, 0.11671776582844119, 0.1261543274652341, 0.13184085860997977, 0.13492938684197717, 0.11623040804782539, 0.11464877192419529, 0.1172261204321005, 0.11971932819246993, 0.1350271896457177, 0.13585455045476255, 0.13258752775287364, 0.13659252082361056, 0.13731515479881765, 0.1343488925600589, 0.13594734464712618, 0.13938098736697815, 0.137432883917676, 0.13119817737522912, 0.1370366380319059, 0.13705338701100692, 0.14243650047637937, 0.13497175930524158, 0.1416503501738483, 0.1424446006466151, 0.13871874948064317, 0.14107000611099116, 0.1383114712573232]}",6350.556398153305,,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/flat_contrast_f4/joint_selection.json
flat_contrast,4,joint,refit,17,32,290449,4,"{""config"": {""lr"": 0.0003, ""decay"": 0.001}, ""score"": 0.1424446006466151, ""epochs"": 47, ""history"": [0.06448396195874666, 0.0663095284134735, 0.0690485832406349, 0.07857569251308799, 0.08281914058772924, 0.08642519877238497, 0.08111063318324499, 0.09855006986343255, 0.09982117522791716, 0.09650009342791993, 0.10515798549175658, 0.09635063205785983, 0.10153522737465137, 0.10209443264868481, 0.10959078767112217, 0.1103108408367113, 0.11415264948304216, 0.11048286465596077, 0.11471830558754631, 0.11339754768976044, 0.11228115084976367, 0.10565897811610876, 0.1113756563741264, 0.11671776582844119, 0.1261543274652341, 0.13184085860997977, 0.13492938684197717, 0.11623040804782539, 0.11464877192419529, 0.1172261204321005, 0.11971932819246993, 0.1350271896457177, 0.13585455045476255, 0.13258752775287364, 0.13659252082361056, 0.13731515479881765, 0.1343488925600589, 0.13594734464712618, 0.13938098736697815, 0.137432883917676, 0.13119817737522912, 0.1370366380319059, 0.13705338701100692, 0.14243650047637937, 0.13497175930524158, 0.1416503501738483, 0.1424446006466151, 0.13871874948064317, 0.14107000611099116, 0.1383114712573232]}",,2992.4522092342377,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/flat_contrast_f4/joint_s17.npz
flat_contrast,4,joint,test,17,8,71343,4,"{""config"": {""lr"": 0.0003, ""decay"": 0.001}, ""score"": 0.1424446006466151, ""epochs"": 47, ""history"": [0.06448396195874666, 0.0663095284134735, 0.0690485832406349, 0.07857569251308799, 0.08281914058772924, 0.08642519877238497, 0.08111063318324499, 0.09855006986343255, 0.09982117522791716, 0.09650009342791993, 0.10515798549175658, 0.09635063205785983, 0.10153522737465137, 0.10209443264868481, 0.10959078767112217, 0.1103108408367113, 0.11415264948304216, 0.11048286465596077, 0.11471830558754631, 0.11339754768976044, 0.11228115084976367, 0.10565897811610876, 0.1113756563741264, 0.11671776582844119, 0.1261543274652341, 0.13184085860997977, 0.13492938684197717, 0.11623040804782539, 0.11464877192419529, 0.1172261204321005, 0.11971932819246993, 0.1350271896457177, 0.13585455045476255, 0.13258752775287364, 0.13659252082361056, 0.13731515479881765, 0.1343488925600589, 0.13594734464712618, 0.13938098736697815, 0.137432883917676, 0.13119817737522912, 0.1370366380319059, 0.13705338701100692, 0.14243650047637937, 0.13497175930524158, 0.1416503501738483, 0.1424446006466151, 0.13871874948064317, 0.14107000611099116, 0.1383114712573232]}",,2992.4522092342377,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/flat_contrast_f4/joint_s17.npz
flat_contrast,4,joint,refit,29,32,290449,4,"{""config"": {""lr"": 0.0003, ""decay"": 0.001}, ""score"": 0.1424446006466151, ""epochs"": 47, ""history"": [0.06448396195874666, 0.0663095284134735, 0.0690485832406349, 0.07857569251308799, 0.08281914058772924, 0.08642519877238497, 0.08111063318324499, 0.09855006986343255, 0.09982117522791716, 0.09650009342791993, 0.10515798549175658, 0.09635063205785983, 0.10153522737465137, 0.10209443264868481, 0.10959078767112217, 0.1103108408367113, 0.11415264948304216, 0.11048286465596077, 0.11471830558754631, 0.11339754768976044, 0.11228115084976367, 0.10565897811610876, 0.1113756563741264, 0.11671776582844119, 0.1261543274652341, 0.13184085860997977, 0.13492938684197717, 0.11623040804782539, 0.11464877192419529, 0.1172261204321005, 0.11971932819246993, 0.1350271896457177, 0.13585455045476255, 0.13258752775287364, 0.13659252082361056, 0.13731515479881765, 0.1343488925600589, 0.13594734464712618, 0.13938098736697815, 0.137432883917676, 0.13119817737522912, 0.1370366380319059, 0.13705338701100692, 0.14243650047637937, 0.13497175930524158, 0.1416503501738483, 0.1424446006466151, 0.13871874948064317, 0.14107000611099116, 0.1383114712573232]}",,2733.0832958221436,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/flat_contrast_f4/joint_s29.npz
flat_contrast,4,joint,test,29,8,71343,4,"{""config"": {""lr"": 0.0003, ""decay"": 0.001}, ""score"": 0.1424446006466151, ""epochs"": 47, ""history"": [0.06448396195874666, 0.0663095284134735, 0.0690485832406349, 0.07857569251308799, 0.08281914058772924, 0.08642519877238497, 0.08111063318324499, 0.09855006986343255, 0.09982117522791716, 0.09650009342791993, 0.10515798549175658, 0.09635063205785983, 0.10153522737465137, 0.10209443264868481, 0.10959078767112217, 0.1103108408367113, 0.11415264948304216, 0.11048286465596077, 0.11471830558754631, 0.11339754768976044, 0.11228115084976367, 0.10565897811610876, 0.1113756563741264, 0.11671776582844119, 0.1261543274652341, 0.13184085860997977, 0.13492938684197717, 0.11623040804782539, 0.11464877192419529, 0.1172261204321005, 0.11971932819246993, 0.1350271896457177, 0.13585455045476255, 0.13258752775287364, 0.13659252082361056, 0.13731515479881765, 0.1343488925600589, 0.13594734464712618, 0.13938098736697815, 0.137432883917676, 0.13119817737522912, 0.1370366380319059, 0.13705338701100692, 0.14243650047637937, 0.13497175930524158, 0.1416503501738483, 0.1424446006466151, 0.13871874948064317, 0.14107000611099116, 0.1383114712573232]}",,2733.0832958221436,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/flat_contrast_f4/joint_s29.npz
flat_contrast,4,joint,refit,43,32,290449,4,"{""config"": {""lr"": 0.0003, ""decay"": 0.001}, ""score"": 0.1424446006466151, ""epochs"": 47, ""history"": [0.06448396195874666, 0.0663095284134735, 0.0690485832406349, 0.07857569251308799, 0.08281914058772924, 0.08642519877238497, 0.08111063318324499, 0.09855006986343255, 0.09982117522791716, 0.09650009342791993, 0.10515798549175658, 0.09635063205785983, 0.10153522737465137, 0.10209443264868481, 0.10959078767112217, 0.1103108408367113, 0.11415264948304216, 0.11048286465596077, 0.11471830558754631, 0.11339754768976044, 0.11228115084976367, 0.10565897811610876, 0.1113756563741264, 0.11671776582844119, 0.1261543274652341, 0.13184085860997977, 0.13492938684197717, 0.11623040804782539, 0.11464877192419529, 0.1172261204321005, 0.11971932819246993, 0.1350271896457177, 0.13585455045476255, 0.13258752775287364, 0.13659252082361056, 0.13731515479881765, 0.1343488925600589, 0.13594734464712618, 0.13938098736697815, 0.137432883917676, 0.13119817737522912, 0.1370366380319059, 0.13705338701100692, 0.14243650047637937, 0.13497175930524158, 0.1416503501738483, 0.1424446006466151, 0.13871874948064317, 0.14107000611099116, 0.1383114712573232]}",,1978.0981647968292,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/flat_contrast_f4/joint_s43.npz
flat_contrast,4,joint,test,43,8,71343,4,"{""config"": {""lr"": 0.0003, ""decay"": 0.001}, ""score"": 0.1424446006466151, ""epochs"": 47, ""history"": [0.06448396195874666, 0.0663095284134735, 0.0690485832406349, 0.07857569251308799, 0.08281914058772924, 0.08642519877238497, 0.08111063318324499, 0.09855006986343255, 0.09982117522791716, 0.09650009342791993, 0.10515798549175658, 0.09635063205785983, 0.10153522737465137, 0.10209443264868481, 0.10959078767112217, 0.1103108408367113, 0.11415264948304216, 0.11048286465596077, 0.11471830558754631, 0.11339754768976044, 0.11228115084976367, 0.10565897811610876, 0.1113756563741264, 0.11671776582844119, 0.1261543274652341, 0.13184085860997977, 0.13492938684197717, 0.11623040804782539, 0.11464877192419529, 0.1172261204321005, 0.11971932819246993, 0.1350271896457177, 0.13585455045476255, 0.13258752775287364, 0.13659252082361056, 0.13731515479881765, 0.1343488925600589, 0.13594734464712618, 0.13938098736697815, 0.137432883917676, 0.13119817737522912, 0.1370366380319059, 0.13705338701100692, 0.14243650047637937, 0.13497175930524158, 0.1416503501738483, 0.1424446006466151, 0.13871874948064317, 0.14107000611099116, 0.1383114712573232]}",,1978.0981647968292,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/flat_contrast_f4/joint_s43.npz
cascade_contrast,4,joint,inner,17,24,223469,4,"{""config"": {""lr"": 0.001, ""decay"": 0.001}, ""score"": 0.14396425598325038, ""epochs"": 35, ""history"": [0.07804462690310406, 0.08043345500493561, 0.08368747910572018, 0.08632545067649172, 0.09279004746980901, 0.08966393045458165, 0.08585891739658315, 0.09345496918739268, 0.09559153618551879, 0.09723719807921499, 0.09877752177199432, 0.09855953316904309, 0.10214091163097791, 0.10241123034517449, 0.10997942331801112, 0.11080437045603954, 0.10875830688804979, 0.1057966085082043, 0.10721962714790428, 0.10334827485321706, 0.11546326077708777, 0.12209779452329357, 0.10962232557427065, 0.134890578126573, 0.1320252228992652, 0.13597061721972842, 0.13569029244864925, 0.14230955067633197, 0.13369578386205377, 0.1421303360561588, 0.1357148958934657, 0.13551192344041652, 0.13770524905243609, 0.13758369101715845, 0.14396425598325038, 0.14040398863997028, 0.11822748273771272, 0.13810417156882884, 0.12129027148350661, 0.14017079318786724, 0.11914936224959484, 0.13885251005232976, 0.1431881499098275]}",4743.527156352997,,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/cascade_contrast_f4/joint_selection.json
cascade_contrast,4,joint,validation,17,8,66980,4,"{""config"": {""lr"": 0.001, ""decay"": 0.001}, ""score"": 0.14396425598325038, ""epochs"": 35, ""history"": [0.07804462690310406, 0.08043345500493561, 0.08368747910572018, 0.08632545067649172, 0.09279004746980901, 0.08966393045458165, 0.08585891739658315, 0.09345496918739268, 0.09559153618551879, 0.09723719807921499, 0.09877752177199432, 0.09855953316904309, 0.10214091163097791, 0.10241123034517449, 0.10997942331801112, 0.11080437045603954, 0.10875830688804979, 0.1057966085082043, 0.10721962714790428, 0.10334827485321706, 0.11546326077708777, 0.12209779452329357, 0.10962232557427065, 0.134890578126573, 0.1320252228992652, 0.13597061721972842, 0.13569029244864925, 0.14230955067633197, 0.13369578386205377, 0.1421303360561588, 0.1357148958934657, 0.13551192344041652, 0.13770524905243609, 0.13758369101715845, 0.14396425598325038, 0.14040398863997028, 0.11822748273771272, 0.13810417156882884, 0.12129027148350661, 0.14017079318786724, 0.11914936224959484, 0.13885251005232976, 0.1431881499098275]}",4743.527156352997,,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/cascade_contrast_f4/joint_selection.json
