feature_set,transform,outer_fold,disease,feature,coefficient
true_subtype,raw,0,PC,true_subtype::CD16 NK,-0.38235957832741196
true_subtype,raw,0,PC,true_subtype::CD4 + Tcm-1,0.2472616327868365
true_subtype,raw,0,PC,true_subtype::CD4 + Tcm-2,-0.23985864099713905
true_subtype,raw,0,PC,true_subtype::CD4 Monocyte-4,0.31892380851246366
true_subtype,raw,0,PC,true_subtype::CD56 NK,-0.2044330224959541
true_subtype,raw,0,PC,true_subtype::CD8 + CTL-1,-0.2561771735210033
true_subtype,raw,0,PC,true_subtype::CD8 + CTL-2,-0.19142679133041568
true_subtype,raw,0,PC,true_subtype::CD8 + CTL-3,-0.11349298868613406
true_subtype,raw,0,PC,true_subtype::CD8 Tem-1,-1.065201767718349
true_subtype,raw,0,PC,true_subtype::CD8 Tem-2,0.4305595141167001
true_subtype,raw,0,PC,true_subtype::Cycling T,1.1920999134677508
true_subtype,raw,0,PC,true_subtype::Erythrocyte,-0.08652079011615607
true_subtype,raw,0,PC,true_subtype::GCB,-0.13014084537084744
true_subtype,raw,0,PC,true_subtype::Memory B-1,0.6689887129541189
true_subtype,raw,0,PC,true_subtype::Memory B-2,0.10431513222000889
true_subtype,raw,0,PC,true_subtype::Naive T,-0.38428742348389855
true_subtype,raw,0,PC,true_subtype::Plasma,0.5686322332125833
true_subtype,raw,0,PC,true_subtype::Tcm,-0.26360966140170133
true_subtype,raw,0,PC,true_subtype::cDC2,2.27198911097087
true_subtype,raw,0,PC,true_subtype::pDC,-1.0547121100471197
true_subtype,raw,0,PC,true_subtype::platelet,0.32797454742257814
true_subtype,raw,1,BTC,true_subtype::Atypical Memory B,0.046690846896347976
true_subtype,raw,1,BTC,true_subtype::CD14 Monocyte-1,-0.2795862440238172
true_subtype,raw,1,BTC,true_subtype::CD14 Monocyte-2,-1.428404390075901
true_subtype,raw,1,BTC,true_subtype::CD14 Monocyte-3,-0.047883947701043095
true_subtype,raw,1,BTC,true_subtype::CD16 Monocyte-1,-1.429860573244568
true_subtype,raw,1,BTC,true_subtype::CD16 Monocyte-2,-0.7465646945840791
true_subtype,raw,1,BTC,true_subtype::CD16 NK,0.5476980280405603
true_subtype,raw,1,BTC,true_subtype::CD4 + Tcm-1,-0.5411581031085672
true_subtype,raw,1,BTC,true_subtype::CD4 + Tcm-2,0.18658969797410402
true_subtype,raw,1,BTC,true_subtype::CD4 Monocyte-4,-1.7304549118483594
true_subtype,raw,1,BTC,true_subtype::CD56 NK,0.4584866013829027
true_subtype,raw,1,BTC,true_subtype::CD8 + CTL-1,-0.0696524848548595
true_subtype,raw,1,BTC,true_subtype::CD8 + CTL-2,0.2488549651887771
true_subtype,raw,1,BTC,true_subtype::CD8 + CTL-3,-0.15803838004032367
true_subtype,raw,1,BTC,true_subtype::CD8 Tem-1,0.22166438613953354
true_subtype,raw,1,BTC,true_subtype::CD8 Tem-2,-0.39093796279209114
true_subtype,raw,1,BTC,true_subtype::Cycling T,-0.21285798681162138
true_subtype,raw,1,BTC,true_subtype::Erythrocyte,-0.12974392942828256
true_subtype,raw,1,BTC,true_subtype::GCB,0.1565472533686061
true_subtype,raw,1,BTC,true_subtype::Memory B-1,1.0760598914601134
true_subtype,raw,1,BTC,true_subtype::Memory B-2,-0.5195430685400391
true_subtype,raw,1,BTC,true_subtype::Naive T,0.16018890811967268
true_subtype,raw,1,BTC,true_subtype::Plasma,-1.5544827393177603
true_subtype,raw,1,BTC,true_subtype::Tcm,-0.231162185025296
true_subtype,raw,1,BTC,true_subtype::cDC2,0.4203659449565898
true_subtype,raw,1,BTC,true_subtype::pDC,0.2420960873716197
true_subtype,raw,1,BTC,true_subtype::platelet,-1.035688980958203
true_subtype,raw,1,CRC,true_subtype::Atypical Memory B,-1.0773539627597735
true_subtype,raw,1,CRC,true_subtype::CD14 Monocyte-1,-1.5105707525853749
true_subtype,raw,1,CRC,true_subtype::CD14 Monocyte-2,1.399714612299953
true_subtype,raw,1,CRC,true_subtype::CD14 Monocyte-3,-0.11161569767113462
true_subtype,raw,1,CRC,true_subtype::CD16 Monocyte-1,-0.3715622129075252
true_subtype,raw,1,CRC,true_subtype::CD16 Monocyte-2,-0.38201390326373463
true_subtype,raw,1,CRC,true_subtype::CD16 NK,0.23898855833266416
true_subtype,raw,1,CRC,true_subtype::CD4 + Tcm-1,1.1505832982668083
true_subtype,raw,1,CRC,true_subtype::CD4 + Tcm-2,0.040575943609128876
true_subtype,raw,1,CRC,true_subtype::CD4 Monocyte-4,0.9176982277512625
true_subtype,raw,1,CRC,true_subtype::CD56 NK,-0.019880944472543627
true_subtype,raw,1,CRC,true_subtype::CD8 + CTL-1,0.07527215572481535
true_subtype,raw,1,CRC,true_subtype::CD8 + CTL-2,-0.11362747782933201
true_subtype,raw,1,CRC,true_subtype::CD8 + CTL-3,0.4201482188186663
true_subtype,raw,1,CRC,true_subtype::CD8 Tem-1,-0.3873347428197722
true_subtype,raw,1,CRC,true_subtype::CD8 Tem-2,0.6511016625419209
true_subtype,raw,1,CRC,true_subtype::Cycling T,0.24502617410413682
true_subtype,raw,1,CRC,true_subtype::Erythrocyte,0.6645441806447394
true_subtype,raw,1,CRC,true_subtype::GCB,-0.2230189694562166
true_subtype,raw,1,CRC,true_subtype::Memory B-1,-2.1365230851142125
true_subtype,raw,1,CRC,true_subtype::Memory B-2,0.016912336293941586
true_subtype,raw,1,CRC,true_subtype::Naive T,-0.29767788565914377
true_subtype,raw,1,CRC,true_subtype::Plasma,-0.42795253822822954
true_subtype,raw,1,CRC,true_subtype::Tcm,1.091782173395328
true_subtype,raw,1,CRC,true_subtype::cDC2,0.7631167747853538
true_subtype,raw,1,CRC,true_subtype::pDC,0.8990693099443567
true_subtype,raw,1,CRC,true_subtype::platelet,1.162590319083701
true_subtype,raw,1,GC,true_subtype::Atypical Memory B,-0.8828176145573957
true_subtype,raw,1,GC,true_subtype::CD14 Monocyte-1,1.3289111897312436
true_subtype,raw,1,GC,true_subtype::CD14 Monocyte-2,-0.6300928594379678
true_subtype,raw,1,GC,true_subtype::CD14 Monocyte-3,-0.03787049005594318
true_subtype,raw,1,GC,true_subtype::CD16 Monocyte-1,0.69081798172635
true_subtype,raw,1,GC,true_subtype::CD16 Monocyte-2,-0.230533319592118
true_subtype,raw,1,GC,true_subtype::CD16 NK,-1.0214138297587279
true_subtype,raw,1,GC,true_subtype::CD4 + Tcm-1,0.14125007592070415
true_subtype,raw,1,GC,true_subtype::CD4 + Tcm-2,0.23851047011485862
true_subtype,raw,1,GC,true_subtype::CD4 Monocyte-4,1.5048060111990842
true_subtype,raw,1,GC,true_subtype::CD56 NK,-0.11445376691716243
true_subtype,raw,1,GC,true_subtype::CD8 + CTL-1,-0.22028026468619422
true_subtype,raw,1,GC,true_subtype::CD8 + CTL-2,-0.036232953174956284
true_subtype,raw,1,GC,true_subtype::CD8 + CTL-3,-0.1381793398053071
true_subtype,raw,1,GC,true_subtype::CD8 Tem-1,-0.5060350846801677
true_subtype,raw,1,GC,true_subtype::CD8 Tem-2,0.06729919898160128
true_subtype,raw,1,GC,true_subtype::Cycling T,0.2798089193456977
true_subtype,raw,1,GC,true_subtype::Erythrocyte,-0.17234421987367096
true_subtype,raw,1,GC,true_subtype::GCB,0.07728946092490152
true_subtype,raw,1,GC,true_subtype::Memory B-1,0.2494199679796416
true_subtype,raw,1,GC,true_subtype::Memory B-2,-0.6489048081416122
true_subtype,raw,1,GC,true_subtype::Naive T,0.21751100349034158
true_subtype,raw,1,GC,true_subtype::Plasma,1.049915754532418
true_subtype,raw,1,GC,true_subtype::Tcm,-0.04031802716188912
true_subtype,raw,1,GC,true_subtype::cDC2,-0.012805000617905295
true_subtype,raw,1,GC,true_subtype::pDC,0.8714539137906769
true_subtype,raw,1,GC,true_subtype::platelet,-0.9096912806699048
true_subtype,raw,1,HCC,true_subtype::Atypical Memory B,-0.6323731512479825
true_subtype,raw,1,HCC,true_subtype::CD14 Monocyte-1,0.4751717813782836
true_subtype,raw,1,HCC,true_subtype::CD14 Monocyte-2,0.5860337072773256
true_subtype,raw,1,HCC,true_subtype::CD14 Monocyte-3,0.004759350048272808
true_subtype,raw,1,HCC,true_subtype::CD16 Monocyte-1,-0.9346763278870921
true_subtype,raw,1,HCC,true_subtype::CD16 Monocyte-2,0.9539943732987382
true_subtype,raw,1,HCC,true_subtype::CD16 NK,0.7722673994908023
true_subtype,raw,1,HCC,true_subtype::CD4 + Tcm-1,0.008718201300765702
true_subtype,raw,1,HCC,true_subtype::CD4 + Tcm-2,-0.43003022960283993
true_subtype,raw,1,HCC,true_subtype::CD4 Monocyte-4,-0.267201515983899
true_subtype,raw,1,HCC,true_subtype::CD56 NK,-0.2988122500210031
true_subtype,raw,1,HCC,true_subtype::CD8 + CTL-1,-0.0629452899671072
true_subtype,raw,1,HCC,true_subtype::CD8 + CTL-2,-0.12493753869381902
true_subtype,raw,1,HCC,true_subtype::CD8 + CTL-3,-0.19765788386816052
true_subtype,raw,1,HCC,true_subtype::CD8 Tem-1,0.9181177068955166
true_subtype,raw,1,HCC,true_subtype::CD8 Tem-2,-1.0036497307249075
true_subtype,raw,1,HCC,true_subtype::Cycling T,-1.1799706314305403
true_subtype,raw,1,HCC,true_subtype::Erythrocyte,-0.12830983400161175
true_subtype,raw,1,HCC,true_subtype::GCB,0.01702012266463774
true_subtype,raw,1,HCC,true_subtype::Memory B-1,-0.2089269368278882
true_subtype,raw,1,HCC,true_subtype::Memory B-2,-0.020109951639066596
true_subtype,raw,1,HCC,true_subtype::Naive T,-0.034955233843491786
true_subtype,raw,1,HCC,true_subtype::Plasma,0.2408490090240999
true_subtype,raw,1,HCC,true_subtype::Tcm,-0.53982077969711
true_subtype,raw,1,HCC,true_subtype::cDC2,-1.179246069970214
true_subtype,raw,1,HCC,true_subtype::pDC,-1.4113659275410415
true_subtype,raw,1,HCC,true_subtype::platelet,0.2854775418851669
true_subtype,raw,1,Normal,true_subtype::Atypical Memory B,0.1416862020855101
true_subtype,raw,1,Normal,true_subtype::CD14 Monocyte-1,-0.09760997093713707
true_subtype,raw,1,Normal,true_subtype::CD14 Monocyte-2,-0.15492130132001494
true_subtype,raw,1,Normal,true_subtype::CD14 Monocyte-3,0.2678640029058675
true_subtype,raw,1,Normal,true_subtype::CD16 Monocyte-1,-0.09478610921129471
true_subtype,raw,1,Normal,true_subtype::CD16 Monocyte-2,-0.034144378481994364
true_subtype,raw,1,Normal,true_subtype::CD16 NK,-0.2743996646925923
true_subtype,raw,1,Normal,true_subtype::CD4 + Tcm-1,-0.3181291451760951
true_subtype,raw,1,Normal,true_subtype::CD4 + Tcm-2,0.37515645404499254
true_subtype,raw,1,Normal,true_subtype::CD4 Monocyte-4,0.29189087887037074
true_subtype,raw,1,Normal,true_subtype::CD56 NK,0.2984659946069359
true_subtype,raw,1,Normal,true_subtype::CD8 + CTL-1,0.380204166521648
true_subtype,raw,1,Normal,true_subtype::CD8 + CTL-2,0.24988590414789502
true_subtype,raw,1,Normal,true_subtype::CD8 + CTL-3,0.1526154499431903
true_subtype,raw,1,Normal,true_subtype::CD8 Tem-1,-0.15994022547237643
true_subtype,raw,1,Normal,true_subtype::CD8 Tem-2,0.40267703796120735
true_subtype,raw,1,Normal,true_subtype::Cycling T,-0.10198819231196624
true_subtype,raw,1,Normal,true_subtype::Erythrocyte,-0.19689483622936058
true_subtype,raw,1,Normal,true_subtype::GCB,0.225682479131317
true_subtype,raw,1,Normal,true_subtype::Memory B-1,0.0019832027589224855
true_subtype,raw,1,Normal,true_subtype::Memory B-2,0.4598341102254983
true_subtype,raw,1,Normal,true_subtype::Naive T,0.5318777711913981
true_subtype,raw,1,Normal,true_subtype::Plasma,-0.059744516035021566
true_subtype,raw,1,Normal,true_subtype::Tcm,-0.2724650893114813
true_subtype,raw,1,Normal,true_subtype::cDC2,-0.053282207125691435
true_subtype,raw,1,Normal,true_subtype::pDC,-0.057788123438777796
true_subtype,raw,1,Normal,true_subtype::platelet,0.38979974261482664
true_subtype,raw,1,PC,true_subtype::Atypical Memory B,2.40416767958329
true_subtype,raw,1,PC,true_subtype::CD14 Monocyte-1,0.08368399643680469
true_subtype,raw,1,PC,true_subtype::CD14 Monocyte-2,0.22767023125660849
true_subtype,raw,1,PC,true_subtype::CD14 Monocyte-3,-0.0752532175260239
true_subtype,raw,1,PC,true_subtype::CD16 Monocyte-1,2.140067241524132
true_subtype,raw,1,PC,true_subtype::CD16 Monocyte-2,0.43926192262318875
true_subtype,raw,1,PC,true_subtype::CD16 NK,-0.26314049141270807
true_subtype,raw,1,PC,true_subtype::CD4 + Tcm-1,-0.441264327203615
true_subtype,raw,1,PC,true_subtype::CD4 + Tcm-2,-0.41080233614024597
true_subtype,raw,1,PC,true_subtype::CD4 Monocyte-4,-0.7167386899884602
true_subtype,raw,1,PC,true_subtype::CD56 NK,-0.32380563457913264
true_subtype,raw,1,PC,true_subtype::CD8 + CTL-1,-0.10259828273830478
true_subtype,raw,1,PC,true_subtype::CD8 + CTL-2,-0.22394289963856873
true_subtype,raw,1,PC,true_subtype::CD8 + CTL-3,-0.07888806504806835
true_subtype,raw,1,PC,true_subtype::CD8 Tem-1,-0.08647204006272936
true_subtype,raw,1,PC,true_subtype::CD8 Tem-2,0.27350979403226927
true_subtype,raw,1,PC,true_subtype::Cycling T,0.9699817171042915
true_subtype,raw,1,PC,true_subtype::Erythrocyte,-0.03725136111181647
true_subtype,raw,1,PC,true_subtype::GCB,-0.25352034663324935
true_subtype,raw,1,PC,true_subtype::Memory B-1,1.0179869597434263
true_subtype,raw,1,PC,true_subtype::Memory B-2,0.7118113818012749
true_subtype,raw,1,PC,true_subtype::Naive T,-0.5769445632987795
true_subtype,raw,1,PC,true_subtype::Plasma,0.7514150300244924
true_subtype,raw,1,PC,true_subtype::Tcm,-0.008016092199551161
true_subtype,raw,1,PC,true_subtype::cDC2,0.061850557971869224
true_subtype,raw,1,PC,true_subtype::pDC,-0.5434652601268359
true_subtype,raw,1,PC,true_subtype::platelet,0.10751265804440961
true_subtype,raw,2,BTC,true_subtype::Atypical Memory B,1.2694316001876844
true_subtype,raw,2,BTC,true_subtype::CD14 Monocyte-1,-0.007241523102829012
true_subtype,raw,2,BTC,true_subtype::CD14 Monocyte-2,-0.6865090264804818
true_subtype,raw,2,BTC,true_subtype::CD14 Monocyte-3,-0.13410336380505497
true_subtype,raw,2,BTC,true_subtype::CD16 Monocyte-1,-2.5183685383742818
true_subtype,raw,2,BTC,true_subtype::CD16 Monocyte-2,-0.7772100943332746
true_subtype,raw,2,BTC,true_subtype::CD16 NK,0.18624216823137224
true_subtype,raw,2,BTC,true_subtype::CD4 + Tcm-1,-0.003940435542626772
true_subtype,raw,2,BTC,true_subtype::CD4 + Tcm-2,0.11042038810698847
true_subtype,raw,2,BTC,true_subtype::CD4 Monocyte-4,-1.8816117269969308
true_subtype,raw,2,BTC,true_subtype::CD56 NK,0.13113929847265565
true_subtype,raw,2,BTC,true_subtype::CD8 + CTL-1,-0.29647624412481693
true_subtype,raw,2,BTC,true_subtype::CD8 + CTL-2,-0.1872557611261111
true_subtype,raw,2,BTC,true_subtype::CD8 + CTL-3,-0.21931598072175823
true_subtype,raw,2,BTC,true_subtype::CD8 Tem-1,0.28573284868503435
true_subtype,raw,2,BTC,true_subtype::CD8 Tem-2,0.8903480844028308
true_subtype,raw,2,BTC,true_subtype::Cycling T,-0.7528715234387362
true_subtype,raw,2,BTC,true_subtype::Erythrocyte,-0.041253161348046394
true_subtype,raw,2,BTC,true_subtype::GCB,0.07926147246634134
true_subtype,raw,2,BTC,true_subtype::Memory B-1,1.3681511452450246
true_subtype,raw,2,BTC,true_subtype::Memory B-2,-0.4874706679630705
true_subtype,raw,2,BTC,true_subtype::Naive T,0.198062861079157
true_subtype,raw,2,BTC,true_subtype::Plasma,-2.7752766366288526
true_subtype,raw,2,BTC,true_subtype::Tcm,-0.15004024002726657
true_subtype,raw,2,BTC,true_subtype::cDC2,0.9308632733693127
true_subtype,raw,2,BTC,true_subtype::pDC,0.3470497361979215
true_subtype,raw,2,BTC,true_subtype::platelet,0.06956750408323978
true_subtype,raw,2,CRC,true_subtype::Atypical Memory B,-1.3187624896403034
true_subtype,raw,2,CRC,true_subtype::CD14 Monocyte-1,-1.9679033281113654
true_subtype,raw,2,CRC,true_subtype::CD14 Monocyte-2,1.5896828585969627
true_subtype,raw,2,CRC,true_subtype::CD14 Monocyte-3,-0.28712987188492733
true_subtype,raw,2,CRC,true_subtype::CD16 Monocyte-1,-0.4716441070787469
true_subtype,raw,2,CRC,true_subtype::CD16 Monocyte-2,-0.6156128461171996
true_subtype,raw,2,CRC,true_subtype::CD16 NK,0.8533062353461922
true_subtype,raw,2,CRC,true_subtype::CD4 + Tcm-1,0.9031199101488119
true_subtype,raw,2,CRC,true_subtype::CD4 + Tcm-2,0.07256052426532913
true_subtype,raw,2,CRC,true_subtype::CD4 Monocyte-4,2.1992167516680365
true_subtype,raw,2,CRC,true_subtype::CD56 NK,0.03296521765808434
true_subtype,raw,2,CRC,true_subtype::CD8 + CTL-1,0.30302145170497863
true_subtype,raw,2,CRC,true_subtype::CD8 + CTL-2,-0.13976813423594303
true_subtype,raw,2,CRC,true_subtype::CD8 + CTL-3,0.4749438138503366
true_subtype,raw,2,CRC,true_subtype::CD8 Tem-1,-0.2258817279197385
true_subtype,raw,2,CRC,true_subtype::CD8 Tem-2,-0.5433102213861376
true_subtype,raw,2,CRC,true_subtype::Cycling T,-2.3706968551429592
true_subtype,raw,2,CRC,true_subtype::Erythrocyte,0.7184472155150424
true_subtype,raw,2,CRC,true_subtype::GCB,-0.2163602906829569
true_subtype,raw,2,CRC,true_subtype::Memory B-1,-2.359097949500981
true_subtype,raw,2,CRC,true_subtype::Memory B-2,0.5693060021193196
true_subtype,raw,2,CRC,true_subtype::Naive T,-0.36968645486612034
true_subtype,raw,2,CRC,true_subtype::Plasma,0.5372655257237542
true_subtype,raw,2,CRC,true_subtype::Tcm,1.3917312449488186
true_subtype,raw,2,CRC,true_subtype::cDC2,0.777469208728531
true_subtype,raw,2,CRC,true_subtype::pDC,1.4274838368316614
true_subtype,raw,2,CRC,true_subtype::platelet,0.3923667536849014
true_subtype,raw,2,GC,true_subtype::Atypical Memory B,-1.9754599291293877
true_subtype,raw,2,GC,true_subtype::CD14 Monocyte-1,2.522924957469192
true_subtype,raw,2,GC,true_subtype::CD14 Monocyte-2,-2.7361599797104543
true_subtype,raw,2,GC,true_subtype::CD14 Monocyte-3,-0.24612630269392172
true_subtype,raw,2,GC,true_subtype::CD16 Monocyte-1,1.7941994823812957
true_subtype,raw,2,GC,true_subtype::CD16 Monocyte-2,-0.2869736512659481
true_subtype,raw,2,GC,true_subtype::CD16 NK,-1.5311951108507635
true_subtype,raw,2,GC,true_subtype::CD4 + Tcm-1,-0.6581942244468642
true_subtype,raw,2,GC,true_subtype::CD4 + Tcm-2,0.16791441734936038
true_subtype,raw,2,GC,true_subtype::CD4 Monocyte-4,2.4212231137278657
true_subtype,raw,2,GC,true_subtype::CD56 NK,-0.5037948714829873
true_subtype,raw,2,GC,true_subtype::CD8 + CTL-1,0.004428727778519928
true_subtype,raw,2,GC,true_subtype::CD8 + CTL-2,0.04788352042594547
true_subtype,raw,2,GC,true_subtype::CD8 + CTL-3,-0.35963441655129313
true_subtype,raw,2,GC,true_subtype::CD8 Tem-1,-0.2737801472413455
true_subtype,raw,2,GC,true_subtype::CD8 Tem-2,0.5372904634256727
true_subtype,raw,2,GC,true_subtype::Cycling T,-0.21506753787129335
true_subtype,raw,2,GC,true_subtype::Erythrocyte,-0.13198077252104992
true_subtype,raw,2,GC,true_subtype::GCB,0.32848642478024914
true_subtype,raw,2,GC,true_subtype::Memory B-1,1.3830345300582707
true_subtype,raw,2,GC,true_subtype::Memory B-2,-1.0464606214521774
true_subtype,raw,2,GC,true_subtype::Naive T,0.5051974654661334
true_subtype,raw,2,GC,true_subtype::Plasma,1.7346440656616555
true_subtype,raw,2,GC,true_subtype::Tcm,0.06572026983442433
true_subtype,raw,2,GC,true_subtype::cDC2,-0.5109891374095127
true_subtype,raw,2,GC,true_subtype::pDC,0.6460757792809724
true_subtype,raw,2,GC,true_subtype::platelet,-0.9217987159028237
true_subtype,raw,2,HCC,true_subtype::Atypical Memory B,-1.0507285165633466
true_subtype,raw,2,HCC,true_subtype::CD14 Monocyte-1,0.4924685635539603
true_subtype,raw,2,HCC,true_subtype::CD14 Monocyte-2,0.41507374785565826
true_subtype,raw,2,HCC,true_subtype::CD14 Monocyte-3,-0.04987051965332636
true_subtype,raw,2,HCC,true_subtype::CD16 Monocyte-1,-0.9188111769381231
true_subtype,raw,2,HCC,true_subtype::CD16 Monocyte-2,1.3413340405249117
true_subtype,raw,2,HCC,true_subtype::CD16 NK,1.0713453288841994
true_subtype,raw,2,HCC,true_subtype::CD4 + Tcm-1,0.9025994650175521
true_subtype,raw,2,HCC,true_subtype::CD4 + Tcm-2,-0.4527553793503854
true_subtype,raw,2,HCC,true_subtype::CD4 Monocyte-4,-0.8716975219863161
true_subtype,raw,2,HCC,true_subtype::CD56 NK,-0.11762320788374553
true_subtype,raw,2,HCC,true_subtype::CD8 + CTL-1,-0.3671939783588774
true_subtype,raw,2,HCC,true_subtype::CD8 + CTL-2,0.10525431506987801
true_subtype,raw,2,HCC,true_subtype::CD8 + CTL-3,-0.19086580354095667
true_subtype,raw,2,HCC,true_subtype::CD8 Tem-1,0.10244847679482078
true_subtype,raw,2,HCC,true_subtype::CD8 Tem-2,-1.1858246445961427
true_subtype,raw,2,HCC,true_subtype::Cycling T,-0.5040639089040246
true_subtype,raw,2,HCC,true_subtype::Erythrocyte,-0.12675243596462402
true_subtype,raw,2,HCC,true_subtype::GCB,-0.0849169009398586
true_subtype,raw,2,HCC,true_subtype::Memory B-1,-0.7867677517030818
true_subtype,raw,2,HCC,true_subtype::Memory B-2,-0.2484850393017284
true_subtype,raw,2,HCC,true_subtype::Naive T,-0.016542648099411087
true_subtype,raw,2,HCC,true_subtype::Plasma,-0.12605270169514995
true_subtype,raw,2,HCC,true_subtype::Tcm,-0.8271903099906914
true_subtype,raw,2,HCC,true_subtype::cDC2,-3.565677300036462
true_subtype,raw,2,HCC,true_subtype::pDC,-1.9805448904225944
true_subtype,raw,2,HCC,true_subtype::platelet,0.28620864751686037
true_subtype,raw,2,Normal,true_subtype::Atypical Memory B,0.1724670358257671
true_subtype,raw,2,Normal,true_subtype::CD14 Monocyte-1,-0.2373893051761405
